date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:18	2530/2530	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:01%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fquarto-da-selena%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embedb556.json	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:18	35027/35027	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:00%20GMT	http://secure.gravatar.com/support/profile-contact-info/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/profile-contact-info/index.html	(from http://secure.gravatar.com/support/)
17:18:18	34980/34980	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:00%20GMT	http://secure.gravatar.com/support/profile-privacy/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/profile-privacy/index.html	(from http://secure.gravatar.com/support/)
17:18:19	36135/36135	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:02%20GMT	http://secure.gravatar.com/support/profile-verified-services/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/profile-verified-services/index.html	(from http://secure.gravatar.com/support/)
17:18:19	2637/2637	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:19:03%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fquarto-da-selena%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed36dc	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:20	35458/35458	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:03%20GMT	http://secure.gravatar.com/support/profile-links/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/profile-links/index.html	(from http://secure.gravatar.com/support/)
17:18:22	35349/35349	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:03%20GMT	http://secure.gravatar.com/support/profile-hovercards/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/profile-hovercards/index.html	(from http://secure.gravatar.com/support/)
17:18:22	36162/36162	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:03%20GMT	http://secure.gravatar.com/support/profile-crypto-currency/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/profile-crypto-currency/index.html	(from http://secure.gravatar.com/support/)
17:18:23	35318/35318	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:19:04%20GMT	http://secure.gravatar.com/support/contact-us/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/support/contact-us/index.html	(from http://secure.gravatar.com/support/)
17:18:23	45404/45404	---M--	200	added ('OK')	image/jpeg	etag:%229c9068016da7e8e6%22	../wp-content/uploads/2019/11/04.jpg?resize=1080%2C675&ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/048753.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:24	181148/181148	---M--	200	added ('OK')	image/jpeg	etag:%228f3c6701f6dd2c89%22	../wp-content/uploads/2019/11/03.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/03.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:24	156529/156529	---M--	200	added ('OK')	image/jpeg	etag:%22ea8bd9e0c25e932c%22	../wp-content/uploads/2019/11/02.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/02.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:24	174047/174047	---M--	200	added ('OK')	image/jpeg	etag:%221ddbfc63e1494f5a%22	../wp-content/uploads/2019/11/04.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/04.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:24	145132/145132	---M--	200	added ('OK')	image/jpeg	etag:%22d58be9eef8ed5db0%22	../wp-content/uploads/2019/11/05.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/05.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:25	193011/193011	---M--	200	added ('OK')	image/jpeg	etag:%2221f314517e2c3fdb%22	../wp-content/uploads/2019/11/06.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/06.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:25	902/902	---M-Z	200	added ('OK')	application/rss+xml	etag:%2252cef36366c6b190844f418393f46ba6-gzip%22	https://nataliafaria.arq.br/quarto-da-selena/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/quarto-da-selena/feed/index.html	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:25	172813/172813	---M--	200	added ('OK')	image/jpeg	etag:%22c6601a4ebcc8df27%22	../wp-content/uploads/2019/11/07.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/07.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:25	173235/173235	---M--	200	added ('OK')	image/jpeg	etag:%22490454a4a60508d0%22	../wp-content/uploads/2019/11/08.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/08.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:25	61236/61236	---M--	200	added ('OK')	image/jpeg	etag:%22cb5b2da94f752d70%22	../wp-content/uploads/2019/11/09.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/09.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:26	155473/155473	---M--	200	added ('OK')	image/jpeg	etag:%22183139f9e6dfea11%22	../wp-content/uploads/2019/11/10.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/10.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:26	121662/121662	---M--	200	added ('OK')	image/jpeg	etag:%2260122614024686c0%22	../wp-content/uploads/2019/11/11.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/11.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:26	109572/109572	---M--	200	added ('OK')	image/jpeg	etag:%22e011c13e8e995ba8%22	../wp-content/uploads/2019/11/12.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/12.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:27	147100/147100	---M--	200	added ('OK')	image/jpeg	etag:%22b7ecffdf7140262c%22	../wp-content/uploads/2019/11/13.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/13.jpg	(from https://nataliafaria.arq.br/quarto-da-selena/)
17:18:28	894/894	---M-Z	200	added ('OK')	application/rss+xml	etag:%2284f3a13fbf36d50b506abd18b8fe9458-gzip%22	https://nataliafaria.arq.br/natalia-e-yan/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/natalia-e-yan/feed/index.html	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:29	59239/59239	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:12%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1387	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1387.json	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:29	2538/2538	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:13%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fnatalia-e-yan%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed3004.json	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:30	2645/2645	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:19:14%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fnatalia-e-yan%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed5436	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:30	40753/40753	---M--	200	added ('OK')	image/jpeg	etag:%228c6f7555703f1e01%22	../wp-content/uploads/2019/11/05-tratada-1.jpg?resize=1080%2C675&ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/05-tratada-18753.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:30	109050/109050	---M--	200	added ('OK')	image/jpeg	etag:%224111797e8d0e010d%22	../wp-content/uploads/2019/11/02-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/02-tratada.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:31	153778/153778	---M--	200	added ('OK')	image/jpeg	etag:%22905c76c5b05f26fe%22	../wp-content/uploads/2019/11/07-tratada-2.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/07-tratada-2.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:31	101813/101813	---M--	200	added ('OK')	image/jpeg	etag:%226c274916358de55f%22	../wp-content/uploads/2019/11/03-tratada-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/03-tratada-1.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:31	141189/141189	---M--	200	added ('OK')	image/jpeg	etag:%2228c37b5ddd3fedac%22	../wp-content/uploads/2019/11/05-tratada-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/05-tratada-1.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:31	116401/116401	---M--	200	added ('OK')	image/jpeg	etag:%22c11ebf40ed13caf1%22	../wp-content/uploads/2019/11/06-tratada-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/06-tratada-1.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:32	119276/119276	---M--	200	added ('OK')	image/jpeg	etag:%22d70e424cf58528c6%22	../wp-content/uploads/2019/11/08-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/08-tratada.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:32	39746/39746	---M--	200	added ('OK')	image/jpeg	etag:%2245b761229ba7dc14%22	../wp-content/uploads/2019/11/10-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/10-tratada.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:32	102773/102773	---M--	200	added ('OK')	image/jpeg	etag:%22a5aad09cc43c4c3b%22	../wp-content/uploads/2019/11/11-tratada-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/11-tratada-1.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:32	104063/104063	---M--	200	added ('OK')	image/jpeg	etag:%229038db5da6774365%22	../wp-content/uploads/2019/11/12-tratada-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/12-tratada-1.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:33	125220/125220	---M--	200	added ('OK')	image/jpeg	etag:%2258d0f953140429c9%22	../wp-content/uploads/2019/11/13-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/13-tratada.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:33	94795/94795	---M--	200	added ('OK')	image/jpeg	etag:%2217c7e7d4af5233bd%22	../wp-content/uploads/2019/11/14-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/14-tratada.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:34	105123/105123	---M--	200	added ('OK')	image/jpeg	etag:%22c26448ff789e31d3%22	../wp-content/uploads/2019/11/15-tratada.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/15-tratada.jpg	(from https://nataliafaria.arq.br/natalia-e-yan/)
17:18:35	115618/115618	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:19%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1358	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1358.json	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:35	902/902	---M-Z	200	added ('OK')	application/rss+xml	etag:%2250ece49f80cca4715bb6be002653aebc-gzip%22	https://nataliafaria.arq.br/fabiana-e-felipe/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/fabiana-e-felipe/feed/index.html	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:36	2574/2574	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:20%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Ffabiana-e-felipe%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embedcbe2.json	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:37	2681/2681	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:19:21%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Ffabiana-e-felipe%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embedf6a6	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:37	51803/51803	---M--	200	added ('OK')	image/jpeg	etag:%221a5dc88f544d606e%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-16-TRATADA.jpg?resize=1080%2C675&ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-16-TRATADA8753.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:38	197555/197555	---M--	200	added ('OK')	image/jpeg	etag:%22b16c878a0376c680%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-01-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-01-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:38	196628/196628	---M--	200	added ('OK')	image/jpeg	etag:%2230ab3bf5b26ca7b0%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-02-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-02-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:38	182763/182763	---M--	200	added ('OK')	image/jpeg	etag:%22930520e94e526d33%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-03-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-03-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:38	256145/256145	---M--	200	added ('OK')	image/jpeg	etag:%22c1a4a526583e8d46%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-04-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-04-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:39	208199/208199	---M--	200	added ('OK')	image/jpeg	etag:%2246bc1a5927f2ac4e%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-06-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-06-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:39	148943/148943	---M--	200	added ('OK')	image/jpeg	etag:%223b2441bcec59c696%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-05-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-05-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:39	212226/212226	---M--	200	added ('OK')	image/jpeg	etag:%224c04800397ef3989%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-08-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-08-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:39	186838/186838	---M--	200	added ('OK')	image/jpeg	etag:%22831b0b1a6f7a39c2%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-08A-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-08A-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:40	163662/163662	---M--	200	added ('OK')	image/jpeg	etag:%2269e4eb087f5175d6%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-09-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-09-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:40	165411/165411	---M--	200	added ('OK')	image/jpeg	etag:%226cb3dd107f7cfa50%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-11-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-11-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:40	199331/199331	---M--	200	added ('OK')	image/jpeg	etag:%22b4cb81749e30176f%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-14-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-14-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:40	241109/241109	---M--	200	added ('OK')	image/jpeg	etag:%220cc1adaed914d4b7%22	../wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-16-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-EXTERNA-R00-16-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:41	209949/209949	---M--	200	added ('OK')	image/jpeg	etag:%22812c1b83bfdd4207%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-02-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-02-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:41	104471/104471	---M--	200	added ('OK')	image/jpeg	etag:%22d563b6f87a89bc12%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-03-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-03-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:41	85085/85085	---M--	200	added ('OK')	image/jpeg	etag:%22c4a269c2a9e06e52%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-04-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-04-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:41	158945/158945	---M--	200	added ('OK')	image/jpeg	etag:%22c3544f90794c9c91%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-05-TRATADA-1.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-05-TRATADA-1.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:42	229373/229373	---M--	200	added ('OK')	image/jpeg	etag:%22763c3027f19a2429%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-06-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-06-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:42	137557/137557	---M--	200	added ('OK')	image/jpeg	etag:%220e5ffbac2c1257df%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-08-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-08-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:42	121435/121435	---M--	200	added ('OK')	image/jpeg	etag:%222b0262208f16ed48%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-09-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-09-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:42	183400/183400	---M--	200	added ('OK')	image/jpeg	etag:%221e8c2fe5d93e1497%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-10-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-10-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:43	118309/118309	---M--	200	added ('OK')	image/jpeg	etag:%22eafe53e1a2eb551d%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-12-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-12-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:43	125892/125892	---M--	200	added ('OK')	image/jpeg	etag:%2219f867867143250f%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-13-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-13-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:43	137810/137810	---M--	200	added ('OK')	image/jpeg	etag:%22e1d016b1986764db%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-14-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-14-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:43	54985/54985	---M--	200	added ('OK')	image/jpeg	etag:%22ddc36302d5ecc462%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-15-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-15-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:44	196646/196646	---M--	200	added ('OK')	image/jpeg	etag:%225d42b83b61cd89ef%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-16-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-16-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:45	171620/171620	---M--	200	added ('OK')	image/jpeg	etag:%22b35bcc9d9e3ad2e4%22	../wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-17-TRATADA.jpg?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/11/1910-AP-3D-SALA-R00-17-TRATADA.jpg	(from https://nataliafaria.arq.br/fabiana-e-felipe/)
17:18:46	900/900	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c0d57d4e9c35606e215f754810046344-gzip%22	https://nataliafaria.arq.br/debora-e-felipe/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/debora-e-felipe/feed/index.html	(from https://nataliafaria.arq.br/debora-e-felipe/)
17:18:46	108537/108537	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:19:30%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1328	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1328.json	(from https://nataliafaria.arq.br/debora-e-felipe/)
